Time x y psi vx steer throttle
----------------------------------------------------------
0.0000 50.0000 0.2000 1.5708 9.9890 -0.1341 -195.0320
0.0200 50.0013 0.3998 1.5699 9.9873 0.0878 199.6789
0.0400 50.0015 0.5995 1.5697 9.9542 -0.3671 -130.0812
0.0600 50.0035 0.7986 1.5683 9.9229 0.3487 -127.4255
0.0800 50.0037 0.9971 1.5682 9.8911 -0.4000 161.9160
0.1000 50.0058 1.1949 1.5668 9.8821 0.1944 461.2280
0.1200 50.0063 1.3925 1.5667 9.8631 -0.2999 485.3373
0.1400 50.0085 1.5898 1.5652 9.8229 -0.4000 -474.1114
0.1600 50.0126 1.7862 1.5626 9.7848 -0.4000 -336.8608
0.1800 50.0184 1.9819 1.5588 9.7838 0.0794 217.5635
0.2000 50.0232 2.1775 1.5560 9.7780 0.0995 -8.5990
0.2200 50.0268 2.3730 1.5541 9.7514 0.3921 500.0000
0.2400 50.0288 2.5681 1.5536 9.7189 0.3682 -80.2572
0.2600 50.0292 2.7625 1.5545 9.6927 -0.2493 -404.0622
0.2800 50.0315 2.9563 1.5542 9.6746 0.2907 489.3376
0.3000 50.0320 3.1498 1.5553 9.6466 0.3829 329.4406
0.3200 50.0309 3.3428 1.5577 9.6160 -0.2847 -500.0000
0.3400 50.0316 3.5351 1.5588 9.5961 0.2707 177.4294
0.3600 50.0305 3.7271 1.5612 9.5655 -0.4000 220.5256
0.3800 50.0312 3.9184 1.5623 9.5666 -0.0690 304.8821
0.4000 50.0328 4.1097 1.5628 9.5608 0.0043 -434.0823
0.4200 50.0343 4.3009 1.5632 9.5422 -0.2971 500.0000
0.4400 50.0375 4.4917 1.5623 9.5132 -0.4000 367.2263
0.4600 50.0423 4.6820 1.5602 9.4920 0.2508 -27.6873
0.4800 50.0455 4.8718 1.5593 9.4843 -0.0966 -252.9373
0.5000 50.0496 5.0614 1.5577 9.4543 -0.3338 -130.1452
0.5200 50.0554 5.2505 1.5550 9.4360 0.2079 -121.5298
0.5400 50.0596 5.4391 1.5534 9.4230 -0.1744 -88.2718
0.5600 50.0653 5.6275 1.5510 9.3947 -0.4000 402.3909
0.5800 50.0728 5.8153 1.5473 9.3626 0.4000 92.6113
0.6000 50.0787 6.0025 1.5451 9.3399 0.3465 500.0000
0.6200 50.0829 6.1892 1.5442 9.3017 0.4000 -318.6342
0.6400 50.0855 6.3752 1.5446 9.2796 -0.2059 -422.3159
0.6600 50.0898 6.5608 1.5441 9.2628 -0.2784 500.0000
0.6800 50.0959 6.7460 1.5423 9.2323 -0.4000 248.1721
0.7000 50.1039 6.9304 1.5395 9.2096 -0.3100 220.1737
0.7200 50.1136 7.1144 1.5355 9.1720 -0.3996 -335.4048
0.7400 50.1252 7.2976 1.5303 9.1461 0.4000 500.0000
0.7600 50.1352 7.4802 1.5266 9.1216 0.2187 -500.0000
0.7800 50.1437 7.6625 1.5243 9.1190 -0.0049 -208.4261
0.8000 50.1523 7.8446 1.5223 9.0980 0.2920 293.0359
0.8200 50.1593 8.0265 1.5217 9.0893 0.0618 -499.3573
0.8400 50.1659 8.2082 1.5217 9.0722 0.2599 323.4397
0.8600 50.1709 8.3896 1.5231 9.0368 -0.4000 -128.6227
0.8800 50.1778 8.5702 1.5234 9.0099 -0.2443 -500.0000
0.9000 50.1864 8.7502 1.5225 8.9755 0.4000 -31.5100
0.9200 50.1933 8.9296 1.5229 8.9740 -0.1216 449.6124
0.9400 50.2016 9.1089 1.5226 8.9450 -0.4000 370.6923
0.9600 50.2116 9.2875 1.5210 8.9257 -0.1823 -500.0000
0.9800 50.2231 9.4656 1.5185 8.9075 0.1715 -392.0209
1.0000 50.2331 9.6435 1.5172 8.8684 0.4000 -387.9211
1.0200 50.2414 9.8207 1.5172 8.8383 -0.4000 290.9662
1.0400 50.2515 9.9972 1.5160 8.8094 0.4000 370.9173
1.0600 50.2600 10.1732 1.5162 8.7745 -0.4000 -69.3985
1.0800 50.2702 10.3484 1.5152 8.7506 0.3592 500.0000
1.1000 50.2786 10.5232 1.5155 8.7427 -0.0412 -500.0000
1.1200 50.2878 10.6978 1.5154 8.7291 0.1904 49.7883
1.1400 50.2954 10.8722 1.5165 8.6949 0.3979 -40.0401
1.1600 50.3014 11.0460 1.5188 8.6692 -0.3546 313.9161
1.1800 50.3090 11.2193 1.5199 8.6651 0.1644 500.0000
1.2000 50.3153 11.3925 1.5219 8.6433 0.2334 -299.1023
1.2200 50.3199 11.5653 1.5250 8.6313 0.2485 500.0000
1.2400 50.3230 11.7380 1.5292 8.6167 0.2148 -72.7195
1.2600 50.3245 11.9104 1.5343 8.5845 -0.3889 -43.5745
1.2800 50.3276 12.0821 1.5380 8.5659 -0.3012 500.0000
1.3000 50.3322 12.2534 1.5403 8.5423 -0.3095 210.0381
1.3200 50.3384 12.4241 1.5411 8.5075 -0.4000 -58.9177
1.3400 50.3462 12.5941 1.5406 8.4758 0.3818 47.8036
1.3600 50.3520 12.7635 1.5412 8.4408 -0.4000 -76.7206
1.3800 50.3595 12.9322 1.5404 8.4411 -0.0521 91.5115
1.4000 50.3672 13.1008 1.5392 8.4105 0.4000 246.3436
1.4200 50.3731 13.2689 1.5392 8.3833 0.4000 500.0000
1.4400 50.3772 13.4366 1.5405 8.3666 -0.1953 -108.3498
1.4600 50.3828 13.6038 1.5406 8.3458 0.3155 465.3519
1.4800 50.3866 13.7707 1.5418 8.3158 0.2807 -500.0000
1.5000 50.3887 13.9370 1.5443 8.2918 -0.3089 163.6897
1.5200 50.3924 14.1028 1.5454 8.2929 0.1111 500.0000
1.5400 50.3950 14.2686 1.5472 8.2571 -0.4000 -147.1246
1.5600 50.3993 14.4337 1.5476 8.2414 0.1990 -37.8182
1.5800 50.4019 14.5985 1.5491 8.2233 0.2515 166.2202
1.6000 50.4029 14.7630 1.5517 8.1844 -0.3841 -500.0000
1.6200 50.4054 14.9267 1.5529 8.1892 0.0635 500.0000
1.6400 50.4072 15.0905 1.5545 8.1576 -0.3923 124.1974
1.6600 50.4107 15.2536 1.5547 8.1587 -0.0742 300.3743
1.6800 50.4149 15.4167 1.5543 8.1386 0.2352 -53.9349
1.7000 50.4173 15.5795 1.5550 8.1064 -0.4000 134.9229
1.7200 50.4214 15.7416 1.5544 8.0677 -0.3774 -500.0000
1.7400 50.4272 15.9028 1.5525 8.0472 0.2018 -329.9669
1.7600 50.4313 16.0637 1.5518 8.0096 0.4000 -272.9960
1.7800 50.4336 16.2239 1.5523 7.9795 -0.4000 284.0492
1.8000 50.4377 16.3835 1.5515 7.9494 0.4000 284.0026
1.8200 50.4400 16.5424 1.5521 7.9300 0.2834 336.9724
1.8400 50.4406 16.7010 1.5538 7.8896 0.4000 -500.0000
1.8600 50.4394 16.8589 1.5568 7.8504 0.4000 -439.3409
1.8800 50.4365 17.0159 1.5609 7.8217 0.3354 -138.2449
1.9000 50.4317 17.1724 1.5663 7.8265 0.0907 279.1888
1.9200 50.4266 17.3290 1.5716 7.7922 0.4000 -146.9688
1.9400 50.4197 17.4848 1.5779 7.7918 0.1669 313.2291
1.9600 50.4117 17.6406 1.5847 7.7670 0.4000 487.2706
1.9800 50.4017 17.7958 1.5925 7.7362 -0.3977 -2.6366
2.0000 50.3932 17.9504 1.5987 7.7217 -0.2383 329.6974
2.0200 50.3861 18.1047 1.6034 7.6835 0.3795 -500.0000
2.0400 50.3769 18.2582 1.6091 7.6685 -0.1473 -331.4331
2.0600 50.3690 18.4113 1.6133 7.6494 -0.1673 -478.0724
2.0800 50.3624 18.5642 1.6160 7.6212 -0.4000 431.8586
2.1000 50.3572 18.7165 1.6172 7.5963 0.3699 500.0000
2.1200 50.3501 18.8683 1.6194 7.5967 -0.0138 48.4327
2.1400 50.3430 19.0200 1.6211 7.5694 0.4000 500.0000
2.1600 50.3340 19.1712 1.6238 7.5726 0.0968 500.0000
2.1800 50.3241 19.3223 1.6269 7.5398 0.3156 -500.0000
2.2000 50.3122 19.4727 1.6310 7.5012 0.4000 -398.9014
2.2200 50.2984 19.6221 1.6361 7.5001 0.1059 -14.4446
2.2400 50.2840 19.7715 1.6413 7.4819 0.2056 -500.0000
2.2600 50.2681 19.9204 1.6472 7.4839 0.1471 429.8969
2.2800 50.2512 20.0692 1.6533 7.4753 0.1597 -289.7556
2.3000 50.2332 20.2178 1.6597 7.4654 -0.1554 83.1967
2.3200 50.2166 20.3662 1.6647 7.4452 0.2877 148.7270
2.3400 50.1980 20.5140 1.6705 7.4194 0.4000 500.0000
2.3600 50.1774 20.6611 1.6773 7.4253 -0.0126 341.9659
2.3800 50.1576 20.8083 1.6830 7.3999 -0.3142 31.0902
2.4000 50.1392 20.9552 1.6871 7.3701 0.3945 243.7665
2.4200 50.1187 21.1012 1.6921 7.3476 0.2410 -438.0353
2.4400 50.0965 21.2465 1.6979 7.3491 0.0845 48.8322
2.4600 50.0739 21.3918 1.7034 7.3169 0.4000 42.5443
2.4800 50.0493 21.5361 1.7099 7.2991 -0.1580 -486.6724
2.5000 50.0261 21.6803 1.7149 7.2880 -0.1756 192.4708
2.5200 50.0041 21.8244 1.7183 7.2853 -0.0722 76.6819
2.5400 49.9829 21.9685 1.7206 7.2683 0.2389 154.2261
2.5600 49.9598 22.1121 1.7239 7.2292 0.4000 -404.3896
2.5800 49.9348 22.2545 1.7281 7.1894 0.4000 -492.2616
2.6000 49.9080 22.3958 1.7333 7.1799 0.2438 500.0000
2.6200 49.8795 22.5367 1.7393 7.1888 0.0215 487.3171
2.6400 49.8513 22.6777 1.7444 7.1521 0.3684 -500.0000
2.6600 49.8213 22.8177 1.7506 7.1342 0.2804 109.2274
2.6800 49.7896 22.9570 1.7575 7.1030 0.4000 16.0815
2.7000 49.7559 23.0952 1.7653 7.0907 0.2339 -153.2361
2.7200 49.7209 23.2328 1.7737 7.0997 -0.0149 500.0000
2.7400 49.6866 23.3707 1.7807 7.0993 0.0989 -180.6565
2.7600 49.6520 23.5085 1.7874 7.0943 0.1108 -407.6794
2.7800 49.6168 23.6461 1.7939 7.0746 -0.2354 -72.7434
2.8000 49.5830 23.7835 1.7988 7.0518 0.2895 -14.4028
2.8200 49.5473 23.9200 1.8045 7.0189 -0.3198 -500.0000
2.8400 49.5131 24.0561 1.8085 6.9957 0.3276 300.8212
2.8600 49.4769 24.1913 1.8135 6.9707 -0.3618 373.3139
2.8800 49.4422 24.3264 1.8169 6.9427 0.4000 431.8524
2.9000 49.4057 24.4604 1.8212 6.9085 0.3508 -393.6423
2.9200 49.3673 24.5932 1.8265 6.9013 -0.1109 5.3386
2.9400 49.3301 24.7261 1.8304 6.8711 0.4000 242.4171
2.9600 49.2911 24.8579 1.8353 6.8785 0.0257 436.4916
2.9800 49.2523 24.9899 1.8395 6.8426 0.4000 -200.6245
3.0000 49.2117 25.1207 1.8447 6.8429 0.1643 500.0000
3.0200 49.1699 25.2511 1.8503 6.8256 0.2778 170.6333
3.0400 49.1265 25.3807 1.8567 6.8287 0.0028 71.8574
3.0600 49.0837 25.5104 1.8621 6.7910 0.3875 -458.7716
3.0800 49.0391 25.6389 1.8685 6.7708 0.3322 350.6725
3.1000 48.9928 25.7663 1.8757 6.7370 0.4000 -216.9713
3.1200 48.9448 25.8925 1.8838 6.7099 0.4000 202.9397
3.1400 48.8949 26.0174 1.8929 6.6831 0.4000 132.6664
3.1600 48.8433 26.1410 1.9027 6.6875 0.1640 -4.7449
3.1800 48.7912 26.2646 1.9122 6.6701 0.3215 74.0320
3.2000 48.7375 26.3871 1.9223 6.6609 0.2828 170.7248
3.2200 48.6823 26.5087 1.9329 6.6702 0.1143 42.5095
3.2400 48.6272 26.6305 1.9425 6.6385 0.4000 -243.9836
3.2600 48.5703 26.7508 1.9528 6.6058 -0.3620 -500.0000
3.2800 48.5148 26.8709 1.9615 6.5707 0.4000 -361.8525
3.3000 48.4575 26.9894 1.9708 6.5687 0.2404 458.6913
3.3200 48.3988 27.1072 1.9804 6.5380 0.3896 -240.2841
3.3400 48.3384 27.2236 1.9907 6.5132 0.4000 195.3552
3.3600 48.2762 27.3385 2.0017 6.4834 0.4000 -286.5382
3.3800 48.2124 27.4518 2.0133 6.4664 -0.1949 -471.7246
3.4000 48.1497 27.5653 2.0232 6.4313 0.4000 -500.0000
3.4200 48.0854 27.6770 2.0337 6.3980 0.4000 -461.7430
3.4400 48.0195 27.7871 2.0449 6.3751 0.4000 218.1437
3.4600 47.9518 27.8957 2.0566 6.3662 0.3194 285.9472
3.4800 47.8826 28.0031 2.0688 6.3690 0.2567 351.4985
3.5000 47.8124 28.1099 2.0808 6.3460 0.4000 72.8179
3.5200 47.7405 28.2151 2.0934 6.3156 -0.3802 -392.2982
3.5400 47.6699 28.3202 2.1041 6.2838 -0.3480 -500.0000
3.5600 47.6006 28.4253 2.1130 6.2603 0.3397 -20.5878
3.5800 47.5297 28.5288 2.1225 6.2491 -0.1931 157.7757
3.6000 47.4599 28.6326 2.1301 6.2506 0.1213 13.0746
3.6200 47.3896 28.7360 2.1374 6.2152 0.4000 -264.2023
3.6400 47.3177 28.8376 2.1453 6.2219 -0.0355 500.0000
3.6600 47.2465 28.9398 2.1518 6.2139 0.1300 -500.0000
3.6800 47.1746 29.0412 2.1581 6.1761 0.4000 -415.6748
3.7000 47.1014 29.1409 2.1652 6.1700 -0.0237 -500.0000
3.7200 47.0289 29.2408 2.1710 6.1508 0.2573 -168.2777
3.7400 46.9551 29.3393 2.1774 6.1119 -0.4000 -500.0000
3.7600 46.8828 29.4380 2.1822 6.1124 0.1559 500.0000
3.7800 46.8095 29.5359 2.1873 6.0862 0.4000 500.0000
3.8000 46.7347 29.6321 2.1933 6.0811 0.1836 98.0803
3.8200 46.6591 29.7275 2.1996 6.0784 0.1271 -238.9766
3.8400 46.5830 29.8225 2.2057 6.0803 0.0019 11.9583
3.8600 46.5075 29.9179 2.2108 6.0780 0.0482 -336.8451
3.8800 46.4321 30.0133 2.2152 6.0638 0.2351 102.7860
3.9000 46.3555 30.1075 2.2203 6.0321 0.3832 -47.8135
3.9200 46.2777 30.1999 2.2264 6.0048 0.4000 321.5879
3.9400 46.1986 30.2906 2.2335 5.9811 0.4000 500.0000
3.9600 46.1183 30.3796 2.2415 5.9493 0.3756 -412.3884
3.9800 46.0368 30.4669 2.2504 5.9534 0.0166 -93.8210
4.0000 45.9562 30.5548 2.2579 5.9282 -0.3451 104.6979
4.0200 45.8769 30.6431 2.2638 5.9294 0.1591 350.7973
4.0400 45.7968 30.7307 2.2699 5.9038 -0.4000 500.0000
4.0600 45.7182 30.8189 2.2744 5.8676 -0.4000 -228.6572
4.0800 45.6411 30.9074 2.2773 5.8377 0.4000 286.3364
4.1000 45.5628 30.9941 2.2812 5.8107 0.4000 471.2543
4.1200 45.4834 31.0790 2.2861 5.8015 0.2130 150.8836
4.1400 45.4030 31.1629 2.2916 5.7758 -0.4000 500.0000
4.1600 45.3241 31.2473 2.2957 5.7720 -0.0597 -59.9686
4.1800 45.2459 31.3323 2.2985 5.7398 0.4000 106.9939
4.2000 45.1667 31.4155 2.3025 5.7260 -0.1728 -22.0558
4.2200 45.0888 31.4995 2.3050 5.7206 -0.0220 -360.1808
4.2400 45.0114 31.5837 2.3068 5.7174 0.0634 -143.4185
4.2600 44.9335 31.6674 2.3087 5.6864 0.3363 -198.7624
4.2800 44.8547 31.7495 2.3118 5.6819 -0.1487 500.0000
4.3000 44.7769 31.8324 2.3135 5.6751 -0.0305 -435.3945
4.3200 44.6997 31.9155 2.3147 5.6684 0.0242 -500.0000
4.3400 44.6224 31.9985 2.3158 5.6660 -0.0469 -55.0476
4.3600 44.5456 32.0818 2.3162 5.6278 0.4000 -320.8825
4.3800 44.4680 32.1633 2.3179 5.6022 -0.2824 -118.7502
4.4000 44.3919 32.2456 2.3182 5.5625 -0.4000 -427.4752
4.4200 44.3176 32.3284 2.3172 5.5531 -0.1237 -249.4466
4.4400 44.2441 32.4117 2.3155 5.5403 0.2023 275.6209
4.4600 44.1696 32.4938 2.3149 5.5310 0.1820 337.5704
4.4800 44.0941 32.5746 2.3155 5.5297 0.0302 -69.7137
4.5000 44.0185 32.6553 2.3162 5.5259 0.0331 -262.4825
4.5200 43.9427 32.7357 2.3170 5.5087 0.2026 -172.7339
4.5400 43.8661 32.8149 2.3189 5.4764 0.3763 -39.6583
4.5600 43.7886 32.8924 2.3220 5.4450 -0.4000 141.8123
4.5800 43.7127 32.9706 2.3238 5.4487 0.0828 429.3444
4.6000 43.6364 33.0484 2.3260 5.4240 0.3199 137.9482
4.6200 43.5591 33.1247 2.3292 5.4237 0.0692 -89.2954
4.6400 43.4818 33.2008 2.3323 5.3837 -0.4000 -500.0000
4.6600 43.4062 33.2775 2.3341 5.3668 -0.1981 -69.9189
4.6800 43.3320 33.3551 2.3346 5.3280 0.4000 -363.8683
4.7000 43.2570 33.4308 2.3363 5.3283 -0.1024 500.0000
4.7200 43.1828 33.5073 2.3370 5.3327 -0.0175 357.6599
4.7400 43.1088 33.5841 2.3373 5.3116 0.1932 -500.0000
4.7600 43.0339 33.6595 2.3387 5.2798 -0.4000 154.9943
4.7800 42.9607 33.7356 2.3388 5.2824 0.0873 500.0000
4.8000 42.8868 33.8111 2.3395 5.2469 -0.4000 -123.9743
4.8200 42.8146 33.8872 2.3389 5.2416 0.0228 -357.7133
4.8400 42.7421 33.9630 2.3387 5.2030 0.4000 -349.7252
4.8600 42.6689 34.0369 2.3397 5.1790 0.2960 61.6083
4.8800 42.5948 34.1093 2.3419 5.1525 0.3946 500.0000
4.9000 42.5197 34.1801 2.3453 5.1391 -0.1611 -68.4148
4.9200 42.4460 34.2518 2.3474 5.1140 0.3526 338.6031
4.9400 42.3714 34.3218 2.3507 5.0915 0.3575 500.0000
4.9600 42.2958 34.3903 2.3552 5.0950 0.1049 161.0022
4.9800 42.2201 34.4587 2.3595 5.0985 0.1511 500.0000
5.0000 42.1438 34.5266 2.3640 5.0955 0.1054 -337.8792
5.0200 42.0675 34.5944 2.3685 5.0593 -0.3724 -424.1978
5.0400 41.9929 34.6628 2.3715 5.0489 0.1410 -382.2694
5.0600 41.9177 34.7303 2.3749 5.0365 0.2583 424.5176
5.0800 41.8416 34.7965 2.3792 5.0122 -0.2792 -100.9562
5.1000 41.7669 34.8634 2.3822 4.9803 0.4000 112.3456
5.1200 41.6914 34.9285 2.3862 4.9456 0.3525 -500.0000
5.1400 41.6151 34.9918 2.3913 4.9352 -0.1937 358.2148
5.1600 41.5401 35.0561 2.3950 4.9094 -0.3205 69.4310
5.1800 41.4665 35.1212 2.3973 4.8790 0.4000 246.3277
5.2000 41.3921 35.1844 2.4007 4.8550 -0.3605 457.0990
5.2200 41.3191 35.2485 2.4027 4.8489 0.0260 -500.0000
5.2400 41.2463 35.3125 2.4044 4.8222 0.3645 311.3899
5.2600 41.1726 35.3749 2.4072 4.8191 0.1207 2.2874
5.2800 41.0985 35.4367 2.4104 4.7871 -0.4000 97.9077
5.3000 41.0260 35.4992 2.4122 4.7827 0.1408 191.7143
5.3200 40.9528 35.5608 2.4146 4.7876 0.0963 500.0000
5.3400 40.8792 35.6221 2.4172 4.7718 0.2495 160.9675
5.3600 40.8047 35.6820 2.4208 4.7658 -0.1205 208.0963
5.3800 40.7313 35.7429 2.4232 4.7562 -0.0849 -331.6849
5.4000 40.6589 35.8045 2.4245 4.7458 0.1188 -370.2049
5.4200 40.5859 35.8652 2.4264 4.7354 0.1470 -232.7789
5.4400 40.5123 35.9250 2.4290 4.6982 0.4000 -278.3899
5.4600 40.4382 35.9828 2.4327 4.6959 0.0489 -340.9211
5.4800 40.3643 36.0410 2.4359 4.6991 0.0751 163.5451
5.5000 40.2904 36.0992 2.4390 4.7005 0.0051 49.8206
5.5200 40.2169 36.1579 2.4413 4.6900 -0.1582 131.2523
5.5400 40.1446 36.2176 2.4424 4.6552 0.4000 -64.7721
5.5600 40.0716 36.2754 2.4447 4.6248 0.4000 235.0858
5.5800 39.9979 36.3315 2.4481 4.6333 0.0605 500.0000
5.6000 39.9242 36.3878 2.4512 4.6055 -0.3375 35.9890
5.6200 39.8520 36.4450 2.4528 4.5757 0.4000 296.5173
5.6400 39.7791 36.5005 2.4557 4.5468 -0.4000 341.9644
5.6600 39.7077 36.5568 2.4572 4.5236 0.2261 -485.2398
5.6800 39.6356 36.6116 2.4597 4.4941 -0.2701 -500.0000
5.7000 39.5651 36.6673 2.4609 4.4920 0.0933 93.2863
5.7200 39.4941 36.7223 2.4625 4.4787 -0.1546 -118.5305
5.7400 39.4242 36.7784 2.4630 4.4521 -0.2990 -86.6190
5.7600 39.3557 36.8354 2.4621 4.4559 0.0619 500.0000
5.7800 39.2866 36.8916 2.4619 4.4286 0.4000 500.0000
5.8000 39.2169 36.9462 2.4630 4.4223 -0.0498 -319.5309
5.8200 39.1477 37.0014 2.4634 4.4152 -0.0221 -500.0000
5.8400 39.0789 37.0567 2.4635 4.3854 -0.2858 -419.6092
5.8600 39.0117 37.1130 2.4624 4.3683 0.2783 500.0000
5.8800 38.9436 37.1678 2.4625 4.3545 0.2365 402.5562
5.9000 38.8747 37.2211 2.4637 4.3141 0.4000 -500.0000
5.9200 38.8053 37.2725 2.4663 4.3036 -0.2066 500.0000
5.9400 38.7372 37.3251 2.4675 4.2979 0.1866 500.0000
5.9600 38.6682 37.3766 2.4697 4.2785 -0.1890 -297.2808
5.9800 38.6006 37.4290 2.4706 4.2380 -0.4000 -500.0000
6.0000 38.5347 37.4823 2.4702 4.2197 -0.2957 500.0000
6.0200 38.4701 37.5366 2.4686 4.2148 -0.0034 -390.3066
6.0400 38.4052 37.5905 2.4673 4.1807 0.4000 -21.2786
6.0600 38.3398 37.6426 2.4674 4.1565 0.2633 -170.2386
6.0800 38.2737 37.6931 2.4687 4.1506 -0.0940 -9.6759
6.1000 38.2085 37.7445 2.4690 4.1511 -0.0574 202.1911
6.1200 38.1438 37.7964 2.4688 4.1276 0.3027 171.8564
6.1400 38.0783 37.8467 2.4699 4.0931 -0.3415 -398.8039
6.1600 38.0145 37.8980 2.4696 4.0861 0.1715 417.9653
6.1800 37.9498 37.9480 2.4705 4.0856 -0.0218 4.6438
6.2000 37.8855 37.9984 2.4709 4.0580 0.3520 176.7468
6.2200 37.8205 38.0471 2.4725 4.0286 -0.3682 135.4756
6.2400 37.7571 38.0967 2.4729 3.9880 0.4000 -500.0000
6.2600 37.6932 38.1445 2.4745 3.9609 0.4000 500.0000
6.2800 37.6286 38.1905 2.4773 3.9229 -0.4000 -345.0670
6.3000 37.5657 38.2374 2.4788 3.9285 0.0285 383.7288
6.3200 37.5027 38.2845 2.4800 3.8980 0.3462 -92.6403
6.3400 37.4392 38.3298 2.4825 3.8857 -0.1228 -236.7142
6.3600 37.3768 38.3761 2.4838 3.8646 0.2070 -500.0000
6.3800 37.3138 38.4210 2.4861 3.8421 -0.3456 500.0000
6.4000 37.2522 38.4670 2.4870 3.8305 0.1922 133.0532
6.4200 37.1899 38.5116 2.4889 3.8013 0.3165 -250.2858
6.4400 37.1270 38.5545 2.4920 3.7857 -0.2175 189.3281
6.4600 37.0654 38.5986 2.4937 3.7696 0.1716 -500.0000
6.4800 37.0033 38.6415 2.4962 3.7573 0.1907 -180.3139
6.5000 36.9407 38.6833 2.4994 3.7438 -0.1002 -476.0199
6.5200 36.8792 38.7261 2.5014 3.7216 0.3164 266.1799
6.5400 36.8171 38.7672 2.5045 3.6857 -0.3681 -390.9723
6.5600 36.7565 38.8093 2.5063 3.6612 -0.3117 151.6155
6.5800 36.6973 38.8524 2.5067 3.6263 -0.4000 -66.0362
6.6000 36.6396 38.8964 2.5059 3.6158 -0.1458 -182.9878
6.6200 36.5828 38.9412 2.5042 3.6088 -0.0699 -500.0000
6.6400 36.5263 38.9861 2.5025 3.5833 -0.3566 326.8604
6.6600 36.4711 39.0321 2.4996 3.5768 0.0820 -74.8644
6.6800 36.4153 39.0768 2.4978 3.5727 0.1202 348.6019
6.7000 36.3586 39.1203 2.4971 3.5503 0.2499 -104.2903
6.7200 36.3013 39.1623 2.4977 3.5266 0.2880 23.9998
6.7400 36.2434 39.2026 2.4995 3.4933 0.4000 29.6116
6.7600 36.1849 39.2411 2.5025 3.4619 -0.4000 140.1238
6.7800 36.1279 39.2805 2.5043 3.4588 0.1469 250.1759
6.8000 36.0705 39.3192 2.5066 3.4625 -0.0151 307.0645
6.8200 36.0135 39.3586 2.5081 3.4304 0.4000 127.8432
6.8400 35.9561 39.3963 2.5108 3.4080 -0.1899 -500.0000
6.8600 35.8999 39.4349 2.5123 3.3796 0.3591 139.8654
6.8800 35.8432 39.4719 2.5149 3.3579 0.3347 362.5372
6.9000 35.7858 39.5071 2.5186 3.3410 -0.2068 -1.4898
6.9200 35.7297 39.5435 2.5210 3.3008 -0.4000 -500.0000
6.9400 35.6751 39.5808 2.5221 3.2742 -0.3415 188.7491
6.9600 35.6221 39.6191 2.5219 3.2400 0.4000 -15.9059
6.9800 35.5685 39.6556 2.5229 3.2061 0.4000 -1.9623
7.0000 35.5145 39.6903 2.5251 3.1835 -0.2678 9.6335
7.0200 35.4618 39.7261 2.5261 3.1652 0.1806 -500.0000
7.0400 35.4087 39.7606 2.5279 3.1535 0.1825 -156.6224
7.0600 35.3551 39.7940 2.5305 3.1504 0.2033 500.0000
7.0800 35.3009 39.8265 2.5337 3.1230 -0.3425 85.9505
7.1000 35.2482 39.8601 2.5356 3.0940 -0.3482 34.6699
7.1200 35.1968 39.8946 2.5363 3.0764 -0.2491 259.9023
7.1400 35.1468 39.9304 2.5356 3.0626 0.1207 -440.3412
7.1600 35.0962 39.9649 2.5359 3.0376 0.3584 415.5633
7.1800 35.0450 39.9977 2.5375 3.0410 0.0542 207.3155
7.2000 34.9938 40.0307 2.5389 3.0329 0.1599 -4.8111
7.2200 34.9422 40.0626 2.5410 3.0119 -0.2730 164.2239
7.2400 34.8919 40.0958 2.5419 2.9740 0.4000 -300.1415
7.2600 34.8412 40.1270 2.5439 2.9434 -0.3427 -118.9819
7.2800 34.7919 40.1593 2.5447 2.9145 0.4000 376.2044
7.3000 34.7422 40.1898 2.5466 2.8839 -0.4000 231.6984
7.3200 34.6939 40.2213 2.5473 2.8510 0.3121 -500.0000
7.3400 34.6452 40.2511 2.5492 2.8191 -0.4000 139.4995
7.3600 34.5979 40.2819 2.5498 2.8199 0.1210 500.0000
7.3800 34.5501 40.3119 2.5511 2.8041 0.1928 -292.7067
7.4000 34.5019 40.3406 2.5532 2.8105 -0.0022 459.4986
7.4200 34.4541 40.3702 2.5546 2.7829 0.2989 -261.1630
7.4400 34.4058 40.3982 2.5571 2.7749 0.1550 -362.3841
7.4600 34.3574 40.4255 2.5599 2.7673 0.2026 -5.1082
7.4800 34.3086 40.4521 2.5632 2.7361 0.4000 33.3614
7.5000 34.2594 40.4769 2.5676 2.7373 0.2258 187.3150
7.5200 34.2100 40.5013 2.5721 2.7328 -0.0886 125.9264
7.5400 34.1616 40.5271 2.5753 2.7377 0.0976 96.8302
7.5600 34.1134 40.5533 2.5779 2.7384 -0.0287 162.5433
7.5800 34.0659 40.5806 2.5796 2.6995 -0.3814 -500.0000
7.6000 34.0200 40.6090 2.5799 2.6679 0.4000 175.0877
7.6200 33.9736 40.6355 2.5815 2.6451 0.3485 458.2579
7.6400 33.9268 40.6604 2.5842 2.6302 -0.1623 -108.9343
7.6600 33.8810 40.6864 2.5857 2.6151 -0.1605 -168.0760
7.6800 33.8364 40.7137 2.5860 2.6115 0.1221 227.9620
7.7000 33.7912 40.7400 2.5870 2.6159 -0.0468 500.0000
7.7200 33.7465 40.7672 2.5873 2.6117 -0.1374 379.0211
7.7400 33.7026 40.7955 2.5866 2.5989 -0.1576 -263.5547
7.7600 33.6596 40.8247 2.5851 2.5585 -0.4000 -500.0000
